dataset,original_filename,absolute_path,relative_path,extension,file_size,checksum_sha256,likely_sensor_type,candidate_recording_id,notes
paderborn,N15_M01_F10_K006_12.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_12.mat,data/raw/paderborn/K006/N15_M01_F10_K006_12.mat,mat,8723576,309aa7d1651e1282cb1fa8f2ecebfa8944f6c0bfbecd1618c16cb5c59d343c79,unknown_or_multisensor,n15_m01_f10_k006_12,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_13.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_13.mat,data/raw/paderborn/K006/N15_M01_F10_K006_13.mat,mat,8714872,ab0fd494978d63a218636d147e44fea103e075c3f2606ac54527db9daf558ab8,unknown_or_multisensor,n15_m01_f10_k006_13,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_14.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_14.mat,data/raw/paderborn/K006/N15_M01_F10_K006_14.mat,mat,8717688,5a3c431c823d64ffcd575e650cec90d6614c0344fc479b9b7bcf250a69117e05,unknown_or_multisensor,n15_m01_f10_k006_14,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_15.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_15.mat,data/raw/paderborn/K006/N15_M01_F10_K006_15.mat,mat,8725592,c19d9148631de5400d9fb96e2539a936c4f34afb4083b2eda3b09721108e6a45,unknown_or_multisensor,n15_m01_f10_k006_15,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_16.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_16.mat,data/raw/paderborn/K006/N15_M01_F10_K006_16.mat,mat,8717528,afd03e99cf3538c27cd0d235c5082ad23ba09d2492e400ff96983c586448f676,unknown_or_multisensor,n15_m01_f10_k006_16,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_17.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_17.mat,data/raw/paderborn/K006/N15_M01_F10_K006_17.mat,mat,8725176,423e1241fc7b1e17ddab8ef6aca28b49cebe063c16f8a827182397609ae168ad,unknown_or_multisensor,n15_m01_f10_k006_17,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_18.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_18.mat,data/raw/paderborn/K006/N15_M01_F10_K006_18.mat,mat,8714904,a98e8bef44e5979566d981ebaad505bacd9af64134f16c17c140c52bd06d9dcc,unknown_or_multisensor,n15_m01_f10_k006_18,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_19.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_19.mat,data/raw/paderborn/K006/N15_M01_F10_K006_19.mat,mat,8733944,0331fa265d1a8342220927cb6eb8757057da3590caa00a672cef582bc1f72b8f,unknown_or_multisensor,n15_m01_f10_k006_19,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_2.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_2.mat,data/raw/paderborn/K006/N15_M01_F10_K006_2.mat,mat,8714904,ac6affd0b93b6842d839972dd7bfb44f48130ce073e0f52f713d770d34cdc920,unknown_or_multisensor,n15_m01_f10_k006_2,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_20.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_20.mat,data/raw/paderborn/K006/N15_M01_F10_K006_20.mat,mat,8789688,8e14054a136c86bb3d480a01b91becd7f3d8a1c40515a76b288ecd4d60619f04,unknown_or_multisensor,n15_m01_f10_k006_20,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_3.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_3.mat,data/raw/paderborn/K006/N15_M01_F10_K006_3.mat,mat,8743192,be3394fb96a9a5ccf39bc4ffe0064e24b6c8349931b51a39c1d240723869bfac,unknown_or_multisensor,n15_m01_f10_k006_3,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_4.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_4.mat,data/raw/paderborn/K006/N15_M01_F10_K006_4.mat,mat,8717496,d3dd930b4cdc383b60af88684ac61d5f9bbaf9789a369c30c1f754bae8e5a976,unknown_or_multisensor,n15_m01_f10_k006_4,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_5.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_5.mat,data/raw/paderborn/K006/N15_M01_F10_K006_5.mat,mat,8714904,3a2d4f8fd34e98ad67d3f6edbaff389d5839a94742d2b549e3e7456cde784036,unknown_or_multisensor,n15_m01_f10_k006_5,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_6.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_6.mat,data/raw/paderborn/K006/N15_M01_F10_K006_6.mat,mat,8717920,49f1435a4fb0aa1a5bd94465ea71ab6d3e0189d5dc24ebcee0082048cb1f37ae,unknown_or_multisensor,n15_m01_f10_k006_6,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_7.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_7.mat,data/raw/paderborn/K006/N15_M01_F10_K006_7.mat,mat,8714904,ac85dd7cb860e5e1a40420a3fc3436abfe5e7f460a978f474e6297f5621efca0,unknown_or_multisensor,n15_m01_f10_k006_7,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_8.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_8.mat,data/raw/paderborn/K006/N15_M01_F10_K006_8.mat,mat,8714904,cecd4e5574076e7af916ddcdc467dcfdc8c09e98e6cf973c66e0b1c54a0ecc71,unknown_or_multisensor,n15_m01_f10_k006_8,sensor_type_needs_manual_check
paderborn,N15_M01_F10_K006_9.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M01_F10_K006_9.mat,data/raw/paderborn/K006/N15_M01_F10_K006_9.mat,mat,8718936,2e3da4bfcc7adac2ac7a4edfd7c9ef3bfa693efadbe239ca1fc8cbc5223b3c10,unknown_or_multisensor,n15_m01_f10_k006_9,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_1.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_1.mat,data/raw/paderborn/K006/N15_M07_F04_K006_1.mat,mat,8727416,80a4d5475f6fe2e8ba8ffc71969bdc5e8800155e45fd0b66aac22cbf375b99da,unknown_or_multisensor,n15_m07_f04_k006_1,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_10.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_10.mat,data/raw/paderborn/K006/N15_M07_F04_K006_10.mat,mat,8714936,92f3269495ed7e1420bc8ff5c87c336ecf0d35e80922ca1755b9de1ea661e0e1,unknown_or_multisensor,n15_m07_f04_k006_10,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_11.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_11.mat,data/raw/paderborn/K006/N15_M07_F04_K006_11.mat,mat,8714872,d786de447ee2aa39a51792924ab2c56a273540f212d8320b231a6a253c440f41,unknown_or_multisensor,n15_m07_f04_k006_11,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_12.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_12.mat,data/raw/paderborn/K006/N15_M07_F04_K006_12.mat,mat,8714904,097b09c2f57312dc517284862d6f79a774eadf1674c65d4e583c97c0015574df,unknown_or_multisensor,n15_m07_f04_k006_12,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_13.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_13.mat,data/raw/paderborn/K006/N15_M07_F04_K006_13.mat,mat,8714904,2e186736d4fdb87469ff71d5846e89e6fa77eb95336eff4898b1f9573f22101d,unknown_or_multisensor,n15_m07_f04_k006_13,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_14.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_14.mat,data/raw/paderborn/K006/N15_M07_F04_K006_14.mat,mat,8714904,2cfdabc536fd18f67f9700677b1eb7752eafd310345a6726e8d117d9c490db6e,unknown_or_multisensor,n15_m07_f04_k006_14,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_15.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_15.mat,data/raw/paderborn/K006/N15_M07_F04_K006_15.mat,mat,8719352,3196f42a7f4e9a5cbc08e3b9e7d2ea080764391e96bb31500a8f09b3666fb531,unknown_or_multisensor,n15_m07_f04_k006_15,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_16.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_16.mat,data/raw/paderborn/K006/N15_M07_F04_K006_16.mat,mat,8715032,ac2ccba600b670bc751cca2295bad0104a398b4118ec982d84262e551310836b,unknown_or_multisensor,n15_m07_f04_k006_16,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_17.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_17.mat,data/raw/paderborn/K006/N15_M07_F04_K006_17.mat,mat,8714904,c326cc9b90a47ddfa1d1fc19a2772fd7361b03d8fa104fdbeb95ce90c92d6d4c,unknown_or_multisensor,n15_m07_f04_k006_17,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_18.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_18.mat,data/raw/paderborn/K006/N15_M07_F04_K006_18.mat,mat,8868376,a54ecf86c78e987c74d454ba102512029a9ab0c8793b86c66f548a38281c4871,unknown_or_multisensor,n15_m07_f04_k006_18,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_19.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_19.mat,data/raw/paderborn/K006/N15_M07_F04_K006_19.mat,mat,8714904,c7b25b44c1c0be21807168086ef3923c7804386b52f0a41f57c6836623d597a2,unknown_or_multisensor,n15_m07_f04_k006_19,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_2.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_2.mat,data/raw/paderborn/K006/N15_M07_F04_K006_2.mat,mat,8732024,1a1ec41de2d6cdb191b8b1a278520eee0d18dc8b2ec103ce923860bac95daadf,unknown_or_multisensor,n15_m07_f04_k006_2,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_20.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_20.mat,data/raw/paderborn/K006/N15_M07_F04_K006_20.mat,mat,8714872,9cdc990e3307d628a2571e7c7d1ae6aad8e6e49095f9cb8a4b88eb781a0d655c,unknown_or_multisensor,n15_m07_f04_k006_20,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_3.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_3.mat,data/raw/paderborn/K006/N15_M07_F04_K006_3.mat,mat,8714904,41ff050c67afa85e240a1cad5eaf3a9303a7f89aed86d0918cf316e44c44e101,unknown_or_multisensor,n15_m07_f04_k006_3,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_4.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_4.mat,data/raw/paderborn/K006/N15_M07_F04_K006_4.mat,mat,8714904,9cdd77d293998c08b909cca56b4b68096de19bd18513124016c202fc1f9dd034,unknown_or_multisensor,n15_m07_f04_k006_4,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_5.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_5.mat,data/raw/paderborn/K006/N15_M07_F04_K006_5.mat,mat,8888728,c320bdf3150d5bf89b7ef211ebab4644dcc0cafc4283bf8a9e4275e6d47bf35d,unknown_or_multisensor,n15_m07_f04_k006_5,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_6.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_6.mat,data/raw/paderborn/K006/N15_M07_F04_K006_6.mat,mat,8714904,01bfee38d354c56952615a0783201a8f440eea8acc7e9a947e8ee67b22529da5,unknown_or_multisensor,n15_m07_f04_k006_6,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_7.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_7.mat,data/raw/paderborn/K006/N15_M07_F04_K006_7.mat,mat,8714904,5ae64284a206362cb366127b37ce793abdfa89bb39b74f555dad2972cd2cccc7,unknown_or_multisensor,n15_m07_f04_k006_7,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_8.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_8.mat,data/raw/paderborn/K006/N15_M07_F04_K006_8.mat,mat,8768824,d8522b0be763735ecd2b7987c91b471daa2c1b6fb66652419b0db2bc234530c9,unknown_or_multisensor,n15_m07_f04_k006_8,sensor_type_needs_manual_check
paderborn,N15_M07_F04_K006_9.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F04_K006_9.mat,data/raw/paderborn/K006/N15_M07_F04_K006_9.mat,mat,8714904,df83e71eb9acde6e117ce266fe048adfe588cc377f6822aef7ec51ad3aaa6a83,unknown_or_multisensor,n15_m07_f04_k006_9,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_1.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_1.mat,data/raw/paderborn/K006/N15_M07_F10_K006_1.mat,mat,8714904,40437feb0100c5bcc075e45a675dfdae9d16563496c57fd99ab7409bf6bc42c0,unknown_or_multisensor,n15_m07_f10_k006_1,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_10.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_10.mat,data/raw/paderborn/K006/N15_M07_F10_K006_10.mat,mat,8756472,02b116a765107bc217bc2361d1fb4e64e4200f091ef28ebae168cf13cf96a893,unknown_or_multisensor,n15_m07_f10_k006_10,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_11.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_11.mat,data/raw/paderborn/K006/N15_M07_F10_K006_11.mat,mat,8714904,e74611789569aaed85d8577ceb1aeb67a2e345b46c5e1360b7a2cfdd66b8e05b,unknown_or_multisensor,n15_m07_f10_k006_11,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_12.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_12.mat,data/raw/paderborn/K006/N15_M07_F10_K006_12.mat,mat,9030744,f12022b3b0310ac03589e2e69f8463cc1b121c48057e3ea87dbda180061c25c8,unknown_or_multisensor,n15_m07_f10_k006_12,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_13.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_13.mat,data/raw/paderborn/K006/N15_M07_F10_K006_13.mat,mat,8717592,41578f4cce876abd54cf0eaff9f90bead05b86bec950f57637198bf60b3d336c,unknown_or_multisensor,n15_m07_f10_k006_13,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_14.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_14.mat,data/raw/paderborn/K006/N15_M07_F10_K006_14.mat,mat,8746136,e272abb4c700ab50d35c366da15573df9d85bbc00e40c8e43a5734c8cf367ddf,unknown_or_multisensor,n15_m07_f10_k006_14,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_15.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_15.mat,data/raw/paderborn/K006/N15_M07_F10_K006_15.mat,mat,8714904,760512a9e7021c7e8847942b60ce6218972d0cdbf1b9538f49f52d5d96d1ae70,unknown_or_multisensor,n15_m07_f10_k006_15,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_16.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_16.mat,data/raw/paderborn/K006/N15_M07_F10_K006_16.mat,mat,8718200,91b5e8550de368e9d4e756351756c776003f1ef5e730800cd6e59cd105b4e6a4,unknown_or_multisensor,n15_m07_f10_k006_16,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_17.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_17.mat,data/raw/paderborn/K006/N15_M07_F10_K006_17.mat,mat,8754936,705926dc56802c40c2479f975295dec79b88e43161e4307641beaf44533e3427,unknown_or_multisensor,n15_m07_f10_k006_17,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_18.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_18.mat,data/raw/paderborn/K006/N15_M07_F10_K006_18.mat,mat,8714904,5d9b2b4254b358860777efa6ecaa122632e7eff073032626284d84f731cf7b82,unknown_or_multisensor,n15_m07_f10_k006_18,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_19.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_19.mat,data/raw/paderborn/K006/N15_M07_F10_K006_19.mat,mat,8763160,71154fe400c718f90adb8ce7c1d824b9f964df370cdd0fe4f92dbe7e567cec15,unknown_or_multisensor,n15_m07_f10_k006_19,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_2.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_2.mat,data/raw/paderborn/K006/N15_M07_F10_K006_2.mat,mat,8714904,c4682722921a855af68267c3efb00b5d9bc15a22f1073709ae9ff697457dab6c,unknown_or_multisensor,n15_m07_f10_k006_2,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_20.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_20.mat,data/raw/paderborn/K006/N15_M07_F10_K006_20.mat,mat,8718080,567d3faf0809e1d2119f37874dbf9fc048478d1ca6b8328ac289003caf3253d1,unknown_or_multisensor,n15_m07_f10_k006_20,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_3.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_3.mat,data/raw/paderborn/K006/N15_M07_F10_K006_3.mat,mat,8760696,999645283382461e85f129ffe24ee38d4b1526d25f3532236c1167bb2b6540bd,unknown_or_multisensor,n15_m07_f10_k006_3,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_4.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_4.mat,data/raw/paderborn/K006/N15_M07_F10_K006_4.mat,mat,8717528,cb057d2351db902061f5655c958a300b2f0805007bcf5b3141d9324ccc06c63f,unknown_or_multisensor,n15_m07_f10_k006_4,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_5.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_5.mat,data/raw/paderborn/K006/N15_M07_F10_K006_5.mat,mat,8714904,0fa95c62dd7ae81acbffb7d6a439ada3da71f66b6dddf806b87313277d372aa3,unknown_or_multisensor,n15_m07_f10_k006_5,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_6.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_6.mat,data/raw/paderborn/K006/N15_M07_F10_K006_6.mat,mat,8714904,291a2fdd887209edd161f19684507950343692c8053277fc0ef0d70aa1668498,unknown_or_multisensor,n15_m07_f10_k006_6,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_7.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_7.mat,data/raw/paderborn/K006/N15_M07_F10_K006_7.mat,mat,8714872,f8a382bac15741fdff7db4152374e90842db278cab9cf1bb9bef02853a733df5,unknown_or_multisensor,n15_m07_f10_k006_7,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_8.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_8.mat,data/raw/paderborn/K006/N15_M07_F10_K006_8.mat,mat,8757112,08d28d0859fa4921b2b9664c4a3003e991800122abb4c1648a29d3258b29d235,unknown_or_multisensor,n15_m07_f10_k006_8,sensor_type_needs_manual_check
paderborn,N15_M07_F10_K006_9.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/N15_M07_F10_K006_9.mat,data/raw/paderborn/K006/N15_M07_F10_K006_9.mat,mat,8717592,8adaa01ded8b166f2decec1ba815466c98ccf2169f96d72a8e78be56f8634298,unknown_or_multisensor,n15_m07_f10_k006_9,sensor_type_needs_manual_check
paderborn,measuring_log_K006.pdf,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/K006/measuring_log_K006.pdf,data/raw/paderborn/K006/measuring_log_K006.pdf,pdf,139040,624de609ea9b42ca1b5f124fe2a56c460744e029e02748a476b5b626c851ec43,metadata_or_documentation,measuring_log_k006,documentation_or_metadata_file
paderborn,KA01.pdf,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/KA01.pdf,data/raw/paderborn/KA01/KA01.pdf,pdf,231163,f21f0ffbda26a1c54a32c338e298dca834be367f9bc3b26f7295eeb75d417111,metadata_or_documentation,ka01,documentation_or_metadata_file
paderborn,N09_M07_F10_KA01_1.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/N09_M07_F10_KA01_1.mat,data/raw/paderborn/KA01/N09_M07_F10_KA01_1.mat,mat,8714904,e3e603da7d18332e548d0c8b4b3fdbfe116a259255c524b2f39265bc37c9d536,unknown_or_multisensor,n09_m07_f10_ka01_1,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KA01_10.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/N09_M07_F10_KA01_10.mat,data/raw/paderborn/KA01/N09_M07_F10_KA01_10.mat,mat,8714872,be3a6f6cc01f63b40b7e3adf5bea71cf0e0d43081705225d44b7ce6df84ef594,unknown_or_multisensor,n09_m07_f10_ka01_10,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KA01_11.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/N09_M07_F10_KA01_11.mat,data/raw/paderborn/KA01/N09_M07_F10_KA01_11.mat,mat,8727672,809a9538f1b788f5ba0d984167463503a9beb52d64512960ae7008974b1286b5,unknown_or_multisensor,n09_m07_f10_ka01_11,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KA01_12.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/N09_M07_F10_KA01_12.mat,data/raw/paderborn/KA01/N09_M07_F10_KA01_12.mat,mat,8717592,d8df7f7688b0510913441cccf9c2bbc64ef3489aeeb61d86fe352c88441c240e,unknown_or_multisensor,n09_m07_f10_ka01_12,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KA01_13.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/N09_M07_F10_KA01_13.mat,data/raw/paderborn/KA01/N09_M07_F10_KA01_13.mat,mat,8714872,6c4018275d50decd791e297dae68e5ae834560eccbd755b0714c410480843bf7,unknown_or_multisensor,n09_m07_f10_ka01_13,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KA01_14.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/N09_M07_F10_KA01_14.mat,data/raw/paderborn/KA01/N09_M07_F10_KA01_14.mat,mat,8715032,606f1bedbcb2fade5c5a9d4f3d7c90fbeb48761d7cf35a1b595304c15a91ebb7,unknown_or_multisensor,n09_m07_f10_ka01_14,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KA01_15.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/N09_M07_F10_KA01_15.mat,data/raw/paderborn/KA01/N09_M07_F10_KA01_15.mat,mat,8717784,1c010c21ece04b08930b7d1fc8b6d425071537f0edc772ce4e5b22de826af608,unknown_or_multisensor,n09_m07_f10_ka01_15,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KA01_16.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/N09_M07_F10_KA01_16.mat,data/raw/paderborn/KA01/N09_M07_F10_KA01_16.mat,mat,8714904,bfcf4f0726955a8425e1079dddee49eca4e701416fea55982fe4cf6e6125bdb4,unknown_or_multisensor,n09_m07_f10_ka01_16,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KA01_17.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KA01/N09_M07_F10_KA01_17.mat,data/raw/paderborn/KA01/N09_M07_F10_KA01_17.mat,mat,8717608,ce7e977a85f676dbf7dd7efb07a1d1a1b5aa16d6a48af8219d0d07ebd42ed51a,unknown_or_multisensor,n09_m07_f10_ka01_17,sensor_type_needs_manual_check
