relative_path,original_filename,top_level_key,channel_index,channel_name,channel_path,channel_device,channel_raster,channel_unit,channel_type_code,channel_x_index,channel_downsampling,n_samples,channel_min,channel_max,inferred_sensor_type,read_error
data/raw/paderborn/KA09/N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9.mat,N09_M07_F10_KA09_9,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1.mat,N15_M01_F10_KA09_1,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10.mat,N15_M01_F10_KA09_10,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11.mat,N15_M01_F10_KA09_11,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12.mat,N15_M01_F10_KA09_12,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13.mat,N15_M01_F10_KA09_13,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14.mat,N15_M01_F10_KA09_14,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15.mat,N15_M01_F10_KA09_15,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16.mat,N15_M01_F10_KA09_16,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17.mat,N15_M01_F10_KA09_17,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256004,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256004,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18.mat,N15_M01_F10_KA09_18,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256004,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19.mat,N15_M01_F10_KA09_19,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256003,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256003,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2.mat,N15_M01_F10_KA09_2,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256003,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA09/N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA09/N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20.mat,N15_M01_F10_KA09_20,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA09/N15_M01_F10_KA09_3.mat,N15_M01_F10_KA09_3.mat,N15_M01_F10_KA09_3,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA09/N15_M01_F10_KA09_3.mat,N15_M01_F10_KA09_3.mat,N15_M01_F10_KA09_3,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA09/N15_M01_F10_KA09_3.mat,N15_M01_F10_KA09_3.mat,N15_M01_F10_KA09_3,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
